Station;Name;Date;Average wind speed;Peak gust time;Precipitation;Snowfall;Snow depth;Average Temperature;Maximum temperature;Minimum temperature;Direction of fastest 2-minute wind;Direction of fastest 5-second wind;Fastest 2-minute wind speed;Fastest 5-second wind speed; Fog or ice fog;Heavy fog or heaving freezing fog;Thunder;Smoke or haze
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-05-01;6.04;;0.00;0.0;0;72;87;57;300;300;17.0;21.0;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-05-02;5.82;;0.00;0.0;0;76;91;62;300;300;15.0;18.1;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-05-03;4.92;;0.00;0.0;0;79;96;65;120;160;12.1;13.0;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-05-04;7.16;;0.00;0.0;0;83;99;70;300;300;18.1;21.9;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-05-05;12.53;;0.00;0.0;0;78;84;59;310;310;25.9;36.0;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-05-06;8.72;;0.00;0.0;0;62;65;52;310;300;19.9;23.9;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-05-07;8.05;;0.12;0.0;0;58;69;49;140;160;17.0;21.0;1;;;1
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-05-08;4.03;;0.00;0.0;0;65;79;55;210;210;10.1;14.1;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-05-09;5.37;;0.00;0.0;0;72;87;58;310;220;14.1;19.0;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-05-10;8.05;;0.00;0.0;0;73;84;59;310;310;18.1;21.9;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-05-11;9.40;;0.00;0.0;0;68;82;56;310;310;23.0;28.0;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-05-12;16.55;;0.00;0.0;0;64;72;55;310;320;25.1;32.0;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-05-13;11.63;;0.00;0.0;0;60;72;49;310;310;23.0;28.0;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-05-14;8.95;;0.00;0.0;0;61;74;48;310;310;18.1;23.0;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-05-15;6.49;;0.00;0.0;0;60;73;50;80;280;14.1;18.1;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-05-16;10.07;;0.00;0.0;0;62;74;51;310;310;21.9;25.9;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-05-17;12.75;;0.00;0.0;0;63;77;54;300;300;21.0;25.9;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-05-18;4.47;;0.00;0.0;0;65;81;52;280;;8.9;;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-05-19;6.49;;0.00;0.0;0;73;90;59;310;280;12.1;16.1;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-05-20;5.59;;0.00;0.0;0;78;94;62;140;130;14.1;19.9;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-05-21;6.71;;0.00;0.0;0;81;97;64;310;300;15.0;19.0;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-05-22;6.04;;0.00;0.0;0;83;99;66;140;;12.1;;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-05-23;6.71;;0.00;0.0;0;85;101;67;290;310;15.0;17.0;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-05-24;7.38;;0.00;0.0;0;83;91;64;220;220;18.1;23.9;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-05-25;8.05;;0.00;0.0;0;71;81;56;330;;16.1;;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-05-26;4.47;;0.00;0.0;0;65;74;55;300;;8.9;;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-05-27;7.83;;0.00;0.0;0;67;82;56;310;;12.1;;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-05-28;8.50;;0.00;0.0;0;73;90;60;310;;13.0;;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-05-29;9.40;;0.00;0.0;0;78;92;63;310;;17.0;;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-05-30;9.62;;0.00;0.0;0;75;90;62;300;310;17.0;21.0;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-05-31;8.95;;0.00;0.0;0;70;78;60;300;;16.1;;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-06-01;10.51;;0.00;0.0;0;72;86;60;310;;16.1;;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-06-02;8.28;;0.00;0.0;0;76;92;62;300;;14.1;;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-06-03;8.28;;0.00;0.0;0;81;96;68;310;;17.0;;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-06-04;10.74;;0.00;0.0;0;81;94;65;300;;17.0;;;;;1
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-06-05;6.04;;0.00;0.0;0;77;93;60;310;290;15.0;19.9;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-06-06;6.49;;0.00;0.0;0;80;97;62;310;;14.1;;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-06-07;9.84;;0.00;0.0;0;80;96;62;310;310;18.1;27.1;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-06-08;8.50;;0.00;0.0;0;75;86;60;310;310;18.1;18.1;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-06-09;10.51;;0.00;0.0;0;74;85;61;300;310;21.0;32.0;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-06-10;13.20;;0.00;0.0;0;67;79;56;320;310;21.9;30.0;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-06-11;11.86;;0.00;0.0;0;64;72;54;300;280;29.1;38.0;;;1;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-06-12;6.71;;0.00;0.0;0;61;75;50;320;;14.1;;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-06-13;6.93;;0.00;0.0;0;67;83;54;320;;13.0;;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-06-14;5.82;;0.00;0.0;0;75;92;59;300;;12.1;;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-06-15;10.51;;0.00;0.0;0;80;94;64;310;280;18.1;21.0;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-06-16;6.71;;0.00;0.0;0;81;97;67;300;280;13.0;18.1;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-06-17;6.49;;0.00;0.0;0;87;100;73;310;;13.0;;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-06-18;3.80;;0.00;0.0;0;89;107;76;310;;12.1;;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-06-19;6.49;;0.00;0.0;0;95;108;81;300;;13.0;;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-06-20;8.72;;0.00;0.0;0;94;110;80;300;;14.1;;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-06-21;6.71;;0.00;0.0;0;92;107;75;300;;12.1;;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-06-22;6.49;;0.00;0.0;0;94;109;80;310;;10.1;;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-06-23;8.05;;0.00;0.0;0;93;106;78;300;;15.0;;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-06-24;8.50;;0.00;0.0;0;89;102;73;310;;15.0;;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-06-25;8.05;;0.00;0.0;0;89;105;72;310;;17.0;;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-06-26;8.72;;0.00;0.0;0;84;98;67;300;;16.1;;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-06-27;9.84;;0.00;0.0;0;79;95;63;310;;15.0;;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-06-28;9.17;;0.00;0.0;0;79;95;64;300;;13.0;;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-06-29;8.95;;0.00;0.0;0;82;97;65;300;;15.0;;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-06-30;8.50;;0.00;0.0;0;82;97;66;300;;16.1;;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-07-01;9.17;;0.00;0.0;0;82;96;65;300;;13.0;;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-07-02;5.59;;0.00;0.0;0;81;99;66;300;;12.1;;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-07-03;7.38;;0.00;0.0;0;84;101;68;300;;13.0;;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-07-04;6.26;;0.00;0.0;0;85;103;69;300;;13.0;;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-07-05;8.95;;0.00;0.0;0;86;102;70;300;;15.0;;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-07-06;8.05;;0.00;0.0;0;86;102;72;300;;14.1;;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-07-07;7.61;;0.00;0.0;0;90;104;74;300;;14.1;;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-07-08;10.07;;0.00;0.0;0;92;107;78;300;130;17.0;19.9;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-07-09;4.92;;0.00;0.0;0;89;103;75;310;;10.1;;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-07-10;5.82;;0.00;0.0;0;90;106;74;300;;13.0;;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-07-11;7.83;;0.00;0.0;0;89;104;72;320;;15.0;;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-07-12;7.16;;0.00;0.0;0;85;101;70;300;;14.1;;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-07-13;6.71;;0.00;0.0;0;86;101;71;300;;12.1;;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-07-14;6.93;;0.00;0.0;0;87;103;71;300;;15.0;;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-07-15;8.28;;0.00;0.0;0;87;103;70;290;;16.1;;;;;
